Address,Voi,Algo,Total
PXMZH7G2WCSH3TPMK4I76QVBXGGM3NQAZ3UM3L2ZMTEDOAVVVLNRJHSGAI,0,78.53879378,78.53879378
PXU3H47POLD3ODWV5PQB2Z6OQPBX6R6IJAKRGVFZIGBR7I5IK62ZFUEX5A,0,78.53879378,78.53879378
PYN6YNABR2Y5XUTX73KRTVBJFXHSQ654L6LW6NR6X6NO6DMESGCNLL66JA,0,78.53879378,78.53879378
PY2AK2TAXI64RVNE6OZTJ2EKNOZ3I5HN763SUUEPYZBOSZQNVZC5I6UQVI,0,78.53879378,78.53879378
PZAAPZAWU3HPABJ2E6SWCIMDU6YBFH4Y5POX4QFFOZGPMATRWMCR27J2BQ,0,78.53879378,78.53879378
PZOOS4ELYFGIDXWPHUH32YTGMJX3CTZIAZQBV6GMQDJ65HMMSIBHKB5KX4,0,78.53879378,78.53879378
PZRZ37TWVX4RZLHAF2GCGT6RN5ETCEJLHUX7MBSIPHP4GQOHWJO6ZPVIKU,0,78.53879378,78.53879378
PZ7KQ3CWZJLWOGCASNKHI6HZVQPEUCLYYMUUGCZIYGESIFESZUPNRXVXGY,0,78.53879378,78.53879378
P2SN4WNOJ3BDEXKFSENICQAKCLVKXWEZLKSUSAMTQM4ETPQG7UTVA6PLIE,0,78.53879378,78.53879378
P2SX6XENC45XQFTQQYCXHB7AKFJFAIPSFDBUFMVHKZA2D27LEXFKD7HOWU,0,78.53879378,78.53879378
P2S6WZTFKHXHA5HIASBJDZ5MAFUDVMGSFHPNYJYTMADLG6PIITV4CRO444,0,78.53879378,78.53879378
P3BCNZTK5HVVAOEVZJHGUXTRVAXIRZ6EJC6IC6G6CSIORP2JSEOCGGDLII,0,78.53879378,78.53879378
P3QFX72NFGGB5B56GMTYIVPUA3ULV4L3P5PNRL4GGLR7OA66THTAWSJ4IM,0,78.53879378,78.53879378
P36NDHJQOV37W23DZMWY2POCOCID2NB5KIRQGXEPAE5D67F2JMLTYQBCZY,0,78.53879378,78.53879378
P4KKS4WMF7RP2DFZQHCBOMPRORLO3KOTTLA3NAK2Q2NZJZT475Q3VWVJWQ,0,78.53879378,78.53879378
P5GGMUUY6W7UJUFZX7CM4GML4LUYUFVZIS2KANG7F7OWHBLTBODZHJP7WY,0,78.53879378,78.53879378
P5LYMIHVIOMBEJKIKNAFZ4WVJENJKCZQLXCR6MDYIJR632VOF3XRAVWTVU,0,78.53879378,78.53879378
P5V7LBCUWY5SXY2U6KIRCJTZGDRIEPNUOWLDMCVEOJCS3YYAPFNATHGDIU,0,78.53879378,78.53879378
P6DMJ43MQTH5TNX3MAKKZXKWNVYIOE7XIURJ7PGYIBFWHAOSF4HFUVNCKU,0,78.53879378,78.53879378
P6OMENRY3ZYBDAMRXXAXQ57XH3WHEU454Z6XBOSZXD5XJRJZBZH53KGXXY,0,78.53879378,78.53879378
P7M7B646UGBJDAO2A5FP6XVNKPS6RCA637R6LQDYFQNEWKWXFJPN5JTGDA,0,78.53879378,78.53879378
P7P64ZJW6ZLRTYCSCONAP6ZA42KSUCUUABTDNECVXURO4W366YPQNCYNXY,0,78.53879378,78.53879378
P7R5PD6PRFQBVNDLWVBVBZRQC3RFH3PRX5MF7BOUII52A7PCICIMCQZJWI,0,78.53879378,78.53879378
P7ZJB4SMU2M6YNRNUWQZNHBR2Y4LJQ5SAKAZGSH6SBNUDE2DIIJYUUPLPU,0,78.53879378,78.53879378
QAHO2DWSW4O5RGLN66JIG2A556PPFHTFIWHU6WSZBUJ3WBO4IGJM64B6PQ,0,78.53879378,78.53879378
QAWFTKHCPLJ5VAUOA47RMPP5OIZ67S5NFN7XNVF6ELLJZOBR4YHZGPBZQY,0,78.53879378,78.53879378
QA2SNCHBXDOVCHGR32MHXRLQMDT24IRVNEP7EJEEG7NQSNLKAPP7WES5QY,0,78.53879378,78.53879378
QBJ3SNZHORYAGZLP5H6YTSONAZYU2P4P4SPCAETBFCAXN5M5ZZJJGBCN6M,0,78.53879378,78.53879378
QBL3BLOUKLRYXWQRMCHHHVTHRKFBZZ5MTZ3PW2QVXAXY2V3HTUJERANOEI,0,78.53879378,78.53879378
QBUZVHRPQIMEAKYRYUPXPVQGCMC7Z5RGXEF65J2DG5KZM2J354MRDHNCNE,0,78.53879378,78.53879378
QDCC653WOWLRNYMGG23ZEIZXKTQL2RVQF2CKHPBNVYCEHWYJ6XDZJQ2AQU,0,78.53879378,78.53879378
QDCML7SKVDSSOHIWRNDXGMG36TCNYXADAOGQ2UR5ICC64PHAMPGIEVGTH4,0,78.53879378,78.53879378
QDDT2OIZOWFU3Z7MV7OGWQDWH3UJTIBPAQDSRNENG32MDZBGVEQF24G3QI,0,78.53879378,78.53879378
QDKDARRPLNY36YYJG4PZX3PP5RN3W2CEEO5DS77IMNF3CFZ3PFWPWMZJQE,0,78.53879378,78.53879378
QDKU56YIWRYFDOE57IWXMIMA6LZZI27OGAJKCBC2BBFFJ54OT7ETEO5AHM,0,78.53879378,78.53879378
QDLJNSTCVUTZPTSBC3SCBD3YK2G7LVEPVNKJH4EJA73SU26R2JNUUB6LDA,0,78.53879378,78.53879378
QDPYGPBXHDWVKV4HOMC4BTKJFPYU4XYD4NKDTSOD57GUDJOOH4QXWJYT4Y,0,78.53879378,78.53879378
QDW7GSYNHG36PN57ES6AEI5DKNNKSTWGHXXVGW6CLX6BOWDFMI7VKIOSTQ,0,78.53879378,78.53879378
QEH6KF545KDR6NJI5UDXS6POWTCXYO5SXBAHY7J634OVDMWJ3OOQ3H75ZM,0,78.53879378,78.53879378
QEMSR2EGSBWFKJNP7G6TFS3A7223AEYGLRR6J3XEQGPVCXMBIOID4BGFMQ,0,78.53879378,78.53879378
QEZDODWG7BGZYCVA7YQAXER2MXD6HQZOUJNDIFFSZHHF7ZHNZFZHBSHC4Y,0,78.53879378,78.53879378
QFRAPAAJ3JO22MG3RG3MQS5M4PVLEPMTHFWC7RHHAXXC5E6N3PGTXR2C3M,0,78.53879378,78.53879378
QF3AWCVLNX3O3LVVIBLYB2UOGPNKMUY2IKMUUPZ3XHUN2CPS55FKYSX3H4,0,78.53879378,78.53879378
QGGAAX6XDU32SRUIDGP77EUMWRV4IWEAFFSSZM2WSPBC3KKAPTQWBC3SSQ,0,78.53879378,78.53879378
QGMIS4NCDAAPPHO6MS4KWZEGXMK2NAKSBUXZKNSJKYVM3ZHDV5WXBLVHWU,0,78.53879378,78.53879378
QG4DMI24MUYHUEZFKNRPZ7ZF3QLIZWREPHKJ5LTCE5SSDGTII5YIAS2QLU,0,78.53879378,78.53879378
QHBPH6D4M5HKV3VTAX6T2JH3FTZYV45W3VL5FQC25XFMWE5DFVHKHZPAAY,0,78.53879378,78.53879378
QHDIBBWTXHYT2MQ6AGLDMZ7V7UPEF7J74V2MALSTELL5TXNEK3B3POBZFI,0,78.53879378,78.53879378
QHGEWFIUWHW6HICT3C6XKHZHURXE76TVTHLX5NIAK2JCTYUGHD4OFPPNEQ,0,78.53879378,78.53879378
QHT46LC6GAMN2AMKNJUPLCCVMYTQGVH374LARQ533UPLKY2UPCRONRLAJY,0,78.53879378,78.53879378
QH6X4TVYMMWPOJTZXF3LALLUKGWB6OCMIOGGDPACPIMGNWYNGP47ZF2OH4,0,78.53879378,78.53879378
QIFAJVDPN6ZCDKDVJUC4MV562RF2O34WADMCSC3FDBT7LOVL7DLA4RWANU,0,78.53879378,78.53879378
QIGRT27ZYUQ4WHCA2KBRIK77Z6NOIZGWB7BTUXIZIVIVLC76EUKF6TJHCM,0,78.53879378,78.53879378
QISQ33RRUEFNAIERHKJPDEFDKMGQI3OEBMNFGCY6YM4EQMEKAKRQ4527WQ,0,78.53879378,78.53879378
QI7CNSJGH4FJFHJWM35P5QXPFREUIKB2N25V4PRXZURIFRYMK2A44BUNEA,0,78.53879378,78.53879378
QJENALUX5IICHABT4MR7UYQYDLHQHH7VQZJBLGECOHB756SULCOCPPPBAQ,0,78.53879378,78.53879378
QJFVIY7PNPZDKXPT6SQXWWL4NURGDSEPF4ICWCEWCXRSNRSBRP3BFL3FR4,0,78.53879378,78.53879378
QJHDTQAK2QKWFUA4FMPFEVTJRDLZHBK5YXDMNUCTDBY3EEXCAWJEFUI3U4,0,78.53879378,78.53879378
QJQ5ASXWHL4AGVE5QVISAJNXUU62D7YANBKSRXMFSPG3PCJMSN2O4UB5YY,0,78.53879378,78.53879378
QKMYTFHQKGVGAR2MM2PYU7YCJP7JU4GG6F7XY3YBNEXAX6VSFPJQ6FJFJQ,0,78.53879378,78.53879378
QK4LNQXN3S3MQFVJHO5JZ7L62AEQ2WTBB5EELOKOSJVIZYEZE5UZR2SHHM,0,78.53879378,78.53879378
QLHOL2YAXU3HWIGFUTELQXF7AMO2W25FNDZ57AXTOPLGTVLNDQFXSSAIH4,0,78.53879378,78.53879378
QLN5ELDTTACJ7ZC33ZAUXWJUROGZ2WQFOWIXEPOVC7EM5NXILB2GX5CJ2Q,0,78.53879378,78.53879378
QLQCHFWNOE7PWZOQUYOMGKAFNL7AZDWEFGRSZH2ZXN4MMWYGVSLN7OQO5Q,0,78.53879378,78.53879378
QMKF76TON4C6IZZH3UWPGIA2MOTAGWMULMF24HZPD3QO6HVAMVBXMDR7SY,0,78.53879378,78.53879378
QMQHTOBWEKATMMYDHJX3VM7KPCWTRMLVDYXACONF3OZ2OT6W3PESQ2PYEA,0,78.53879378,78.53879378
QM3EDVGS2JIRPQ53TUM3FV66DCY74BQJZB3UA6ZX7CY3KQ7QPU3S7DZWGI,0,78.53879378,78.53879378
QM72AZMTCZAVHD3REKZ3LQ6BQQOB2U2WRXRMLA5ZRBVG5F547UDD2OFVWM,0,78.53879378,78.53879378
QND4USHXFHLE6Q6JWFMDXN5Y5WMP275MGYPWQJKHOBNFJUHFJMOWVDPNGQ,0,78.53879378,78.53879378
QNLYVYDBBBATIACN3RNA3PAVS4Y3VY753NDKWOBY2HKIHINAFPWWL27M2I,0,78.53879378,78.53879378
QNRDGRK3OI32SGAJUC24C5FAMFCBDVRTDHVWIM2FJFO6A5GLBONNX6XQZ4,0,78.53879378,78.53879378
QOLE7J3O7AC2F3B4WE7DMMIFAFIVD4RPSMURCPZVRPSPWNLHOFDYRFI66U,0,78.53879378,78.53879378
QONBGP2V7BI7JRFUWXZYI77WE54J7SE7GM7Y77C5ANLLOIRALF6KHE5N5E,0,78.53879378,78.53879378
QPQTK6AMBYJ224ALH4C4C4MT2L47G3CMIWLHRLYV2SB62JYQ3UUPNREIXU,0,78.53879378,78.53879378
QPR3RF3XBUFKHMOQXBEWT3RRSRIDN4M2X3IRPCXN6TDXO3BC76JODKG4QE,0,78.53879378,78.53879378
QPUFUVYINICA6HMAFFZZNJYZ3UEUMN43PZ5R26BLYV3DTHDQ5TRL6OL44A,0,78.53879378,78.53879378
QPXS4NU3UWJ3QEI2AMX2DMMQ4DW64XXAVK7POFYEA2V5VCQBNRLHVXVVVM,0,78.53879378,78.53879378
QP5TAWZHHIVSJIFTDMJM2O3QHVQZZEWMDIRZPNKWS3FUHJE5RZ3UICBCBA,0,78.53879378,78.53879378
QP6JH5GA4FDJEY5DGGDAW4QLRQSHEXVKBATYFJDB4L4LHH7TINA5A3XHJM,0,78.53879378,78.53879378
QQBS5PSXJPZ2YFOP7Y36HK766K6CDO2JI6UY2746FECSRO77DBJZHDBY6Q,0,78.53879378,78.53879378
QQFVMCI2CK2TN2QVS6TA7YCHSVLCKOJSVBNRDOL5ASUKSG3NUKAMSRBW2A,0,78.53879378,78.53879378
QQMVFZG4DJCAMQDIUZPT3OU2BHM3OLLTTDR3JJ36NABGZCNUW3LJTVDVBI,0,78.53879378,78.53879378
QQUNCDUHB4VOQQKGBNHLSMCWXH2KA62P5XVSZ4UGZGD7ADRQQSNHXEIQOI,0,78.53879378,78.53879378
QQ4CKKV6OS62AVSMPXHUGXEA27HJMJ5APS5DRRJ7QH5KT4QCYAHOCNFOLE,0,78.53879378,78.53879378
QRMMGODDJG6TVLD6WXZNAJFIU3ASK66HXMVQ2VVZNLYFUGATTC6UHGAA2Y,0,78.53879378,78.53879378
QSQWCMMWFFEASFV2YBA5N2F4O3X5VXVY2KRN62AKP6U3GYVCEJTSLCZH4M,0,78.53879378,78.53879378
QSXBOUNFKXLH2PL42JHHWJYRA7HLN3QUV755ANB5O6ZA2C4LGWMOFZAKKQ,0,78.53879378,78.53879378
QTH6NUHPSCUHGV2WL6YQON4RSAGUDRYTY2ZVWXDII42QUCNP64QDKEDIFI,0,78.53879378,78.53879378
QTK5QWD6U3GTP4QTPHCQOLFGRKOCFAQQBVWR77AV5NB6FEELMWJS3OMQ5Y,0,78.53879378,78.53879378
QT7UKNKFRY42TXK2XKNWNRS4JUOU3UTCV44DJN72SXC2BPN225S5GJWW2E,0,78.53879378,78.53879378
QUBE2EJYTDSDOGIAXGU4TRKH3H5IZM6JA4CDOWNR2XW3VDU7GSMQAKZPG4,0,78.53879378,78.53879378
QUWTEMOPBUYCNMXBWG7PNN4PREJADBNX7DSTIWAAKOFOQKK3ZNMUFJGNTA,0,78.53879378,78.53879378
QU4MS5C5HKJY3GERXXENJM7AR2K43PUAXV4ZWK7DQCTHC3HSG4V7AJVJ3I,0,78.53879378,78.53879378
QVKBMW7GAB6NNE2MWFAO5QIJE4ACEXZL3P4KMBSXGJRRKDLSJFHVI6X2BM,0,78.53879378,78.53879378
QV3XPDMN3JKXHJO2DGMW3IFAFKH4QTCXKA3R3QD4DSCJX62OWSLBLDF66M,0,78.53879378,78.53879378
QV4V6XO4DU45TOYWCIKS2CRY72LPGOUNBUXGGLF4KERJOGOVK7F6GRPZBY,0,78.53879378,78.53879378
QWCXG6FR6GV4JVOJQVHL5QNJJ7NI25CW3CBGSPP6ZOB2SI4XVUUAJBSBPI,0,78.53879378,78.53879378
QXY5UNSKGRJUYZDEFP6NI7XLMUW3XAPHVGIMBV32WP6N4B4QWH2RFPRIFE,0,78.53879378,78.53879378
QYD2XLVPN2NSLZUAUSWLUBSH2RAH4MQL4I6V3PZYEVWKR3ZCLEZ4RTCPVI,0,78.53879378,78.53879378
QYIPQS7NJRZH46W6BJVYPFBNJTI3ICYMY5F5LSJJBQY5JXUUV5YSZLXMLY,0,78.53879378,78.53879378
QYZHALV4NPISQUORAHREIVUDL6TDSF7P4ALXX2AWR3TQ5KQ46CPQSSSAA4,0,78.53879378,78.53879378
QZT6I4YS3QAJ2GD5QO74KP4SWDTD33WRX4L6YIZRPAQ67OGIZK7ZB6UTOY,0,78.53879378,78.53879378
Q2CH6UUMYN6KC3TQ4HWA7P6GID75OOER34PCZEXUAQB6U6II5AP72PFZ3Y,0,78.53879378,78.53879378
Q2EMWQ3DZU2RTUI6VGJ2WBE7OKIM6ES36TEU2LUL5QP7KFVNFVZM4TKSYY,0,78.53879378,78.53879378
Q2V3IQ3UCSX3UEKS6YMJFEGQOHPRZTNEE5LSD6ZJLEZH3VAKZP5HJ7RNIQ,0,78.53879378,78.53879378
Q4BM5FNJHVAP7PI54CY2JCOJVIMMCW7TXQIKQSL2UO6CRMICYMS4VMSP2U,0,78.53879378,78.53879378
Q4Z3TJHZF5QTY4QKZAZNKB5XUUBY5QU4INY6Q5NQGJLBVZI3ODYC2OEAZI,0,78.53879378,78.53879378
Q5M554L7VEW52RFXIBUMJCNPN5KU5HVKOQ4N2FZDPMDBX5V26ZSCSXXKDU,0,78.53879378,78.53879378
Q5TXZXARYQUEXHADWNUZWXHQTL53R2YGNMWK4DV6DISQ5YLENOKDJIWZAI,0,78.53879378,78.53879378
Q525JAJRGHYSPXNC77CMUDYBL4DOQNSXHMC4MAMMW3FAZOT4AAAUNVIERU,0,78.53879378,78.53879378
Q555IIQNA2SPLQ5ABMPCV4A7I5VDROAOFUHMV5GLMK6TOJFZWWZ5Q6DRFE,0,78.53879378,78.53879378
Q6IWZ2L7IPA63T7EZEBVMO6TPJZJGZ4TXDB55L6TLG6Z3PNVYUL5OGJFUE,0,78.53879378,78.53879378
Q6PRTHZCEPSMVRYSLM7WFIWPWKYL7CRQGU5YLHRCYIQMJOZ44KIHE7FACY,0,78.53879378,78.53879378
Q6Y5XMZS65KC5E4GXMAOJE3L4DLGBONR3JPBMLIWM2DJPTLDQWTL7CWTJQ,0,78.53879378,78.53879378
Q7BY6BJ6K2LEMIE6AN22MECQSRUN53JBXWGSNKOR7LPCOZ3WLOPSM57SZQ,0,78.53879378,78.53879378
Q7MUEOIQCMVQCFYOXGUGXOW737DCYQERPMOZJ337TV5R7JCUAO7OUIPPAU,0,78.53879378,78.53879378
Q776XIND4MNAOQLAXZWP5CVKKTH5OFXJLJBIBUVYMGBLPISAKPV547CUFA,0,78.53879378,78.53879378
RAFLVGS4G5FU2C7FQF5QHVYD36U3IGQBYE4BLS2BVEX3J3ON3MENE7UJRY,0,78.53879378,78.53879378
RAIURFNQ7S4ZXLOF5VFMUFUGFDJJR4LRKYW3JHAU62B4TQ3HVX5FMBK5FA,0,78.53879378,78.53879378
RARHRBDRKHZZUNVB3DSAHM64B3NIWBHUJSVR5CI4TRMT2ALE2YRYHXZWZ4,0,78.53879378,78.53879378
RASRUWHIEID57L7JL3WFAMWAAWHL3HDLL7MHEU2ZZVOBF7COYRQFOYVL4E,0,78.53879378,78.53879378
RBBWAMXELPUE7XS773V3QLUH3M3646DGQ3FRN7FXVLNUGSQTA7NGKSBJ6Q,0,78.53879378,78.53879378
RB53AIOAYA2HCJN7DYL4ZXXRA3S5YTDOK3QMMWCSJJUFRUZX6QUFQRQNS4,0,78.53879378,78.53879378
RCEWP4GQZPVKE3655DX3VD7FDKJTBMQ4MVQDAG2E42H6M5KIINS7NNGMEM,0,78.53879378,78.53879378
RCQFX5GFF6WVMVFU7EKNN32M76K2HJCBJ5UWNUBZPZIZHTXPY3DSH3N3ZQ,0,78.53879378,78.53879378
RC6K2TR2T77DJKNRF3RQC7OBJYLBAORFAAKPUWJJJQC6XEPD6GKKKZ3LPE,0,78.53879378,78.53879378
RDI2UGNX4IMEL6P5JPGJRITOJLATGZKNDHI5TPXB4ETBEOI3MEY3HTBTWQ,0,78.53879378,78.53879378
RDYXRFEL5P4CKGNDTC72ZB33DFJSEDVLA3FYNNR72H42M5FUXYBGS5HZAI,0,78.53879378,78.53879378
REEV2WFCDQKVONLXL5HBMCPDHLUX2GRLGVZSB6D3MUTA2S6PKBYJNPS7QY,0,78.53879378,78.53879378
REEY77J5BGEOOCPDZCMYMKN5NZZHO3OLVAIE6DU3EXHYAPWKBKCYJEUWII,0,78.53879378,78.53879378
RETGIWP4327IN4TYQBM5ZOZEEBDI5LWWEYEPXZIF43IUOB4YMEDKLO4AFI,0,78.53879378,78.53879378
REZX2E2XIVZSHQMOYVQHIPTJ3SQSXLBODCXPNWTCE2RDNCTVEQ7A3KYGMY,0,78.53879378,78.53879378
RE4KP7ORWPYXG7NIYAGGRDCI3AMAQ4NDZGSPRKNACYGJ7HR3QIL3KQAFCM,0,78.53879378,78.53879378
RFA7XHUAJEBQQEC65HCNAT2LIWMLE2JYDSQSX5GPGB5YBGNKZ3HJTOU45U,0,78.53879378,78.53879378
RFNLYDS6ZVA4S2FY2S62GWBFW63NJCEUV47GR3YK7V4HM54WD3FXGB7KNU,0,78.53879378,78.53879378
RFVINCFX3AZ4WC46R62CTUNGUIDWKFUHGY763JV7JXZAJ6BKFVYURP4AVY,0,78.53879378,78.53879378
RGAO6A7YYJIGKZSBCNHHIATCJRJT2QG74SGBTHCW4LR6FVHNBVYMUEITNU,0,78.53879378,78.53879378
RGXYJ63IMIYVZ2S3NOQY3XGCEHWALWFTROLAKKRBLVZJSAQGDI3CYRXQ34,0,78.53879378,78.53879378
RHEMSL3KZYFSH35LS2RFNVAUBRBXO6B5QKYYHWTHSJUDZT3UEMQ5WGLWCI,0,78.53879378,78.53879378
RHYM6JZY36OPPBOX2AXQ547NH5EPWXKG6CC4V2GCMBWMM674IQT457WDAA,0,78.53879378,78.53879378
RILTXLF6L4FDLKJBQ3H752FWRR2DFIFI4LFQJ7FHKP5WGU45I56ZPJFVB4,0,78.53879378,78.53879378
RIPKRWBKZAW7VVE7UBWK5GWXNIPZWIXXI6QVX22JDS4BI6HZXDO7H552NU,0,78.53879378,78.53879378
RJVYO3A7QTKXTFUDVWB3S7KGQTJJFY67J3AT54JBFXBKTOBAGF574JRKCM,0,78.53879378,78.53879378
RKDT72XXOSVCLRU5MYWYA3SNDXYKNPMHZOKDNFK3VRH2B4JW7HVYMVNBKY,0,78.53879378,78.53879378
RKITBOWVSO375LG4R6ZYXNO7VPTH5LAHSPILTNSIXYHCJD3GMSUDBWYT6E,0,78.53879378,78.53879378
RK4JLGZB2XZLCWQWK4IH7M5EJKFDQCXODVH5OXOWIVJU3E246Q2RANQJFE,0,78.53879378,78.53879378
RLG7UYR2AZQYJNKMVGDLER67ZORMJBFJLJJWTQ4ZU4BEHTAKBL7R6CIN2A,0,78.53879378,78.53879378
RLSWDQD6XE2X3MJNV6YJRA7MMWOFDUET2S5QDPM2IVO7YS2H5JDKVYPNZQ,0,78.53879378,78.53879378
RMIDORKYISI4KTIIGMRRGR6576XC4JLSGRBHRUY4FZCUWIEPANX5ERD2OI,0,78.53879378,78.53879378
RNGB7ZKOQXOOGMPGLZXTIYF4E5754WP7FG7OB2TNPBUN5U5HKA3DVSAMUI,0,78.53879378,78.53879378
RNNHXGXZGCXHLHLD5TVCIRPIMNTR2NZEPTOSACVQ4VCWIEXNG4QS63IT5Y,0,78.53879378,78.53879378
RNNJK3PKRG42VUOEHUVAFQLC3LDAUSDIYPN6IXKM5Z5I2SZACQBFDTDPWE,0,78.53879378,78.53879378
RN3JHCU7CTGWW75WX74UTSEFUZU5JX74U36YKQXP5QPXNZ273BYYEFQHOY,0,78.53879378,78.53879378
RO45MFGOXW2PAYHYZYCFAIX7ZQIHJBIYX7U42LHLJZU2DTEY74LJAJEIWA,0,78.53879378,78.53879378
RP2AL5FTVUBPPKOQCOL2MFNVWMM2EXN476IJ36US6GQZORXQXIDFRX2ARM,0,78.53879378,78.53879378
RP56TJMLX4GWYHNHEPYVKCU4FIKAOFRCCEUGLJQVQERCX52UQIREKGLLHQ,0,78.53879378,78.53879378
RQGW64ZWQ2KMSSNDLWMBQKNCVAV3FM2Q6MEVNCRY6NLHM7AXI6AXYZOOB4,0,78.53879378,78.53879378
RQQPWJSVDIWDFQDTDUMENX3INBRPFO7TTZUFABGC3HOAQICUYNIQ2UR764,0,78.53879378,78.53879378
RQ6HXJJRTARTADTBQVFJJALU4PTHJLI6JKMQKZRU5I5DDV4ZZ423QSIBF4,0,78.53879378,78.53879378
RR6W3AITEJUHA7ZUAH5QVOP5MLEG6SS7TIWQUTI57VCCEFQW2AVAPERZWI,0,78.53879378,78.53879378
RSKOMXZ3VSP4TVAEZRN7W3MW2SQI4J5AA3BEHPUFGRUTZXHEKNYSIAXPTE,0,78.53879378,78.53879378
RTC5ELQ3C3PJ3EVRZOMZY2SBSDVQAIHLPOSD4YHZMROWERIKVTMZ24QN2U,0,78.53879378,78.53879378
RTO4A5SNIYL7FXXGG5EWMZ7JLKDPQNL75VUFSOZKKK2BJPZA223F5SFRZE,0,78.53879378,78.53879378
RT3PGL4Z5GKQB5CG7HN5ZGB2TSIFCSPNRYK6MGUTB3T6HFSTRAHILMRZOE,0,78.53879378,78.53879378
RUF2PDJZ4DQAAAE6LKU6JJFG3ARHXX3DJTLUVU4AH43LPAWQFILYCB46YU,0,78.53879378,78.53879378
RUQE37XRBMGXPVATDSTB55EFN6WDELU7AAU5QB4NEZUIHOPXZHQQWYDLTY,0,78.53879378,78.53879378
RUY2AR65CHEDMMS674KBLYLKQTONF6REOW2QFPDNNAM3NJRRC6UNDT7R6Q,0,78.53879378,78.53879378
RU7QMYFWZWVIDTQYPFFQPUM2MESW6COYAVL6XQKEKEFD6FAEK3BE2UKVGU,0,78.53879378,78.53879378
RVAU344JXFMSKQ6JBZZI426GEAN3MZAWGQ3T6SIK523YICRMY3BNXNOECU,0,78.53879378,78.53879378
RWCZ75VG224GJY5DAMBNZJ5VFPN3PDYQJB5FQU22TTWNPHPMU5WVASIWDU,0,78.53879378,78.53879378
RXL5OX53BFZAGRFDHD5S77WIFLKAWGND3P56MHCIDQQDS5OIKQESDJCTQI,0,78.53879378,78.53879378
RYLWXZA23KFTRMHCRNJQBVZIWIJ3ETDWYLQ34KKONMHE7MIYTWPS2P2QLE,0,78.53879378,78.53879378
RYNSSDGU2DUO3IBJFEVABYQDBXI7UVLWIRVZ4TXFD4NX7YX4KQSXFQQ2CM,0,78.53879378,78.53879378
RZAPYDYZWGYWJGGTSYKWPRTA2C4JA3576ZML46BGOKSIGJHZV7VEHODL4U,0,78.53879378,78.53879378
RZBQ2ZISIOV7MWB3DM6TDGIRMJUXNT43BAUEK7BK6ZDRNMF43JBOSILFMU,0,78.53879378,78.53879378
RZUQQVQ4TSEYCP3GTZDTKGMZQMYXCXFSCSO66FBVAM6RJ7BHBOVU4VE4QM,0,78.53879378,78.53879378
RZYTDKFVBTBQVZE5X5T4IE46FGTYCDCO5YCZTRWJWOYZ4MEEG5XPKHHU6Y,0,78.53879378,78.53879378
R2DVJVFID6RATSES3P2HXCD4CEW4MHLJPJ5Y3AC5ATJWQPUXICHUGBI76E,0,78.53879378,78.53879378
R2HCSTJJOWYY77RYBWJJC7J5NXODQROJXKCEBNQN5ZNYTDJ57IESF2ZXOI,0,78.53879378,78.53879378
R2HZH5OQKGNCRVPK6O5MSM2IEIK7X6P5WOLEOZPMIF4CQHNBBZGR2AKQPI,0,78.53879378,78.53879378
R26LBF7FEVXKZSCTGELRANPD7NV5DYNU4XWKFLPLT36UCL3EWSMQNVUVVY,0,78.53879378,78.53879378
R3TKX7H3NW6DZMZO4GL3F3BQCDJ7BFJQCZUW6QOZMRG6WEKUZUGCX7L5SQ,0,78.53879378,78.53879378
R4AHD7MMKJYVSNCDV3C4UAPEMUWB23QUV6O42OFZIYA4PSB2GCPNXAIJVQ,0,78.53879378,78.53879378
R4H6ZFN4FC5EXKHBES5FCMEI4CNMBT65CC7Z6AN3VSSA72SX6QPWXPWEEE,0,78.53879378,78.53879378
R4J3YJ5S7XIGZYQ34ZCITVYZ5MIKYWQATP7QPZHQ6GHSDV2HWLWPZ76DBQ,0,78.53879378,78.53879378
R4VLQI7ZZYBQDHJBEW66MC7XOQAEVEHKDEBYQ2CXB2XM6AYAMSQD7IWHLU,0,78.53879378,78.53879378
R4Z5QAHV6EO6BTBP43ELLENQ3O3PCJWNYCZXSBIFAFW7XME3L6S3N6OSII,0,78.53879378,78.53879378
R44GTDAIKLGKCYRMXOPZZKF5S2J6X6TV734JGOOEQOFVFH5H7X3LZDFBVU,0,78.53879378,78.53879378
R46F2TRRCCDKS5IIVOKNW562QYFJWTTGKSX56SM2JO2MCMYE65XWWNYK3A,0,78.53879378,78.53879378
R5PNY6YG3AD2SGAFDCNXI3LF65DE5YANN3FNMWYUAQQLE5QZDWN427JKEM,0,78.53879378,78.53879378
R6K3RPZFG3MMMWT574JEDTNDAHSPUYAZ6UDOAFOARD4SUBJPTL7E36N6XA,0,78.53879378,78.53879378
R6OQL7QAN445CQ4DCBOU4Q6UJKD57Y7JKTWSMM4I5RF3AT62DZFV4A57HU,0,78.53879378,78.53879378
R7DEP6FG5KJIYL5YPO7RF37JXNJOE3BEFZFUTAKJNI5DRAX3LLAC2QKY44,0,78.53879378,78.53879378
R7TUHXF3YELCJIRCTFSEHFBELFJQM5YRQHQF36IONSTZMOT2POGI4SAFDQ,0,78.53879378,78.53879378
R7XVY2PW6I5HJWXNKB5SQ3O7HKP3AHCCD5KCJPRXPFRD2MRWGF5NNT4IRM,0,78.53879378,78.53879378
